GEOID,State,CountyName,Suffix,Len (meters)
01043,Alabama,Cullman County,Trl,1123.407848
01043,Alabama,Cullman County,US Hwy,130345.6467
01043,Alabama,Cullman County,Way,2804.228547
01045,Alabama,Dale County,NA,808682.5389
01045,Alabama,Dale County,Aly,32.14045775
01045,Alabama,Dale County,Ave,98401.21608
01045,Alabama,Dale County,Blvd,7891.953672
01045,Alabama,Dale County,Cir,27577.89339
01045,Alabama,Dale County,Co Hwy,53.14371524
01045,Alabama,Dale County,Co Rd,894014.4598
01045,Alabama,Dale County,Co Rte,3902.552605
01045,Alabama,Dale County,Ct,16581.66977
01045,Alabama,Dale County,Dr,135199.924
01045,Alabama,Dale County,Ests,95.1737524
01045,Alabama,Dale County,Hwy,29493.56578
01045,Alabama,Dale County,Ln,53141.89379
01045,Alabama,Dale County,Loop,3004.439281
01045,Alabama,Dale County,Path,2113.420708
01045,Alabama,Dale County,Pl,3538.281142
01045,Alabama,Dale County,Pt,774.9362005
01045,Alabama,Dale County,Rd,519221.9482
01045,Alabama,Dale County,Roadway,834.0589891
01045,Alabama,Dale County,Sq,285.9247253
01045,Alabama,Dale County,St,188227.8858
01045,Alabama,Dale County,State Hwy,1495.597644
01045,Alabama,Dale County,State Rte,313962.253
01045,Alabama,Dale County,Ter,1921.330034
01045,Alabama,Dale County,Trl,1324.95877
01045,Alabama,Dale County,US Hwy,121316.7284
01045,Alabama,Dale County,Way,5788.784104
01047,Alabama,Dallas County,NA,2524874.024
01047,Alabama,Dallas County,Aly,2044.986458
01047,Alabama,Dallas County,Ave,116391.3898
01047,Alabama,Dallas County,Blvd,9567.007584
01047,Alabama,Dallas County,Byp,1231.682758
01047,Alabama,Dallas County,Cir,17880.23898
01047,Alabama,Dallas County,Co Hwy,2323.801653
01047,Alabama,Dallas County,Co Rd,1297949.837
01047,Alabama,Dallas County,Ct,1229.42061
01047,Alabama,Dallas County,Dr,83613.40192
01047,Alabama,Dallas County,Hts,288.0194727
01047,Alabama,Dallas County,Hwy,7016.2658
01047,Alabama,Dallas County,Ln,14353.45844
01047,Alabama,Dallas County,Lndg,2424.093852
01047,Alabama,Dallas County,Loop,1003.828321
01047,Alabama,Dallas County,Pkwy,36424.31824
01047,Alabama,Dallas County,Pl,2520.236328
01047,Alabama,Dallas County,Pt,520.23255
01047,Alabama,Dallas County,Rd,192151.981
01047,Alabama,Dallas County,St,141663.5909
01047,Alabama,Dallas County,State Hwy,1164.079528
01047,Alabama,Dallas County,State Rte,364210.971
01047,Alabama,Dallas County,Strip,360.9649619
01047,Alabama,Dallas County,Ter,756.6882192
01047,Alabama,Dallas County,Trl,351.166355
01047,Alabama,Dallas County,US Hwy,135625.066
01047,Alabama,Dallas County,Way,1706.017891
01047,Alabama,Dallas County,Xing,664.9876584
01049,Alabama,DeKalb County,NA,719487.1806
01049,Alabama,DeKalb County,Ave,205863.1788
01049,Alabama,DeKalb County,Blvd,37298.95085
01049,Alabama,DeKalb County,Cir,27807.83937
01049,Alabama,DeKalb County,Co Hwy,13.64605143
01049,Alabama,DeKalb County,Co Rd,2600249.672
01049,Alabama,DeKalb County,Ct,346.2531171
01049,Alabama,DeKalb County,Dr,153426.2816
01049,Alabama,DeKalb County,Hts,415.2581786
01049,Alabama,DeKalb County,Hwy,12322.49246
01049,Alabama,DeKalb County,I-,136580.4627
01049,Alabama,DeKalb County,Ln,53964.94296
01049,Alabama,DeKalb County,Loop,1535.66674
01049,Alabama,DeKalb County,Pkwy,37070.13406
01049,Alabama,DeKalb County,Rd,465122.8717
01049,Alabama,DeKalb County,St,255436.9036
01049,Alabama,DeKalb County,State Hwy,189.1262782
01049,Alabama,DeKalb County,State Rte,367600.6506
01049,Alabama,DeKalb County,Ter,1575.250209
01049,Alabama,DeKalb County,Trl,4468.060215
01049,Alabama,DeKalb County,US Hwy,68356.86626
01049,Alabama,DeKalb County,Way,2121.155598
01051,Alabama,Elmore County,NA,364145.3759
01051,Alabama,Elmore County,Aly,298.485368
01051,Alabama,Elmore County,Ave,36430.58884
01051,Alabama,Elmore County,Blvd,14539.2872
01051,Alabama,Elmore County,Cir,36256.47767
01051,Alabama,Elmore County,Co Hwy,7143.905646
01051,Alabama,Elmore County,Co Rd,527742.439
01051,Alabama,Elmore County,Crst,278.7385621
01051,Alabama,Elmore County,Ct,40157.71381
01051,Alabama,Elmore County,Cutoff,1372.334248
01051,Alabama,Elmore County,Dr,231118.8558
01051,Alabama,Elmore County,Hwy,42638.94175
01051,Alabama,Elmore County,I-,15924.34831
01051,Alabama,Elmore County,Ln,144297.8319
01051,Alabama,Elmore County,Loop,16595.83442
01051,Alabama,Elmore County,Pass,1739.150274
01051,Alabama,Elmore County,Path,1081.779119
01051,Alabama,Elmore County,Pkwy,34921.13091
01051,Alabama,Elmore County,Pl,9424.340729
01051,Alabama,Elmore County,Pt,9910.891436
01051,Alabama,Elmore County,Rd,1554364.233
01051,Alabama,Elmore County,St,114396.0714
01051,Alabama,Elmore County,State Hwy,1290.747465
01051,Alabama,Elmore County,State Rte,367786.4091
01051,Alabama,Elmore County,Strip,623.9330719
01051,Alabama,Elmore County,Svc Rd,425.9115697
01051,Alabama,Elmore County,Ter,1439.848414
01051,Alabama,Elmore County,Trce,2111.191207
01051,Alabama,Elmore County,Trl,46653.22175
01051,Alabama,Elmore County,US Hwy,66776.51834
01051,Alabama,Elmore County,Way,13783.72868
01051,Alabama,Elmore County,Xing,1334.342784
01053,Alabama,Escambia County,NA,1323496.297
01053,Alabama,Escambia County,Aly,235.0028445
01053,Alabama,Escambia County,Ave,98648.9309
01053,Alabama,Escambia County,Blvd,16282.32968
01053,Alabama,Escambia County,Cir,52350.89376
01053,Alabama,Escambia County,Co Hwy,668.3086608
01053,Alabama,Escambia County,Co Rd,540295.6895
01053,Alabama,Escambia County,Ct,2572.822081
01053,Alabama,Escambia County,Dr,131597.5085
01053,Alabama,Escambia County,Ests,194.0281536
01053,Alabama,Escambia County,Hwy,26055.34333
01053,Alabama,Escambia County,I-,89809.20215
01053,Alabama,Escambia County,Ln,167547.2877
01053,Alabama,Escambia County,Logging Rd,1014.737195
01053,Alabama,Escambia County,Loop,22409.76358
01053,Alabama,Escambia County,Pl,2682.39935
01053,Alabama,Escambia County,Rd,1414505.376
01053,Alabama,Escambia County,St,200367.1096
01053,Alabama,Escambia County,State Rte,206806.4796
01053,Alabama,Escambia County,Svc Rd,3139.034477
01053,Alabama,Escambia County,Trl,11188.24395
01053,Alabama,Escambia County,Truck Trl,13020.08649
01053,Alabama,Escambia County,US Hwy,192009.3337
01055,Alabama,Etowah County,NA,258851.8503
01055,Alabama,Etowah County,Aly,1591.119348
01055,Alabama,Etowah County,Arc,213.8192349
01055,Alabama,Etowah County,Ave,277107.5492
01055,Alabama,Etowah County,Blvd,41529.36597
01055,Alabama,Etowah County,Cir,130563.6238
01055,Alabama,Etowah County,Co Hwy,54617.33738
01055,Alabama,Etowah County,Co Rd,42233.04636
01055,Alabama,Etowah County,Cors,370.7699887
01055,Alabama,Etowah County,Ct,8708.398683
01055,Alabama,Etowah County,Cutoff,4553.077742
01055,Alabama,Etowah County,Dr,416729.4553
01055,Alabama,Etowah County,Hwy,74065.81747
01055,Alabama,Etowah County,I-,87894.70462
01055,Alabama,Etowah County,Ln,119433.1079
01055,Alabama,Etowah County,Loop,720.5122747
01055,Alabama,Etowah County,Pass,1321.632525
01055,Alabama,Etowah County,Path,285.0907031
01055,Alabama,Etowah County,Pkwy,9758.554683
01055,Alabama,Etowah County,Pl,14991.89837
01055,Alabama,Etowah County,Plz,199.7429716
01055,Alabama,Etowah County,Pt,2382.708594
01055,Alabama,Etowah County,Rd,1534879.64
01055,Alabama,Etowah County,Row,1215.285713
01055,Alabama,Etowah County,Rte,3409.655679
01055,Alabama,Etowah County,Sq,922.9626297
01055,Alabama,Etowah County,St,459254.6231
01055,Alabama,Etowah County,State Rte,243161.756
01055,Alabama,Etowah County,Ter,216.1240953
01055,Alabama,Etowah County,Trce,2712.740083
01055,Alabama,Etowah County,Trl,31520.26912
01055,Alabama,Etowah County,US Hwy,211892.8314
01055,Alabama,Etowah County,Vis,303.9912534
01055,Alabama,Etowah County,Vw,1697.418714
01055,Alabama,Etowah County,Walk,1083.946054
01055,Alabama,Etowah County,Way,14443.02388
01055,Alabama,Etowah County,Xing,113.5864306
01057,Alabama,Fayette County,NA,489480.8503
01057,Alabama,Fayette County,Ave,55286.53687
01057,Alabama,Fayette County,Blvd,1030.630501
01057,Alabama,Fayette County,Cir,13304.70935
01057,Alabama,Fayette County,Co Rd,615607.5252
01057,Alabama,Fayette County,Crst,143.8101454
01057,Alabama,Fayette County,Ct,1860.190228
01057,Alabama,Fayette County,Cutoff,13111.81387
01057,Alabama,Fayette County,Dr,32369.6879
01057,Alabama,Fayette County,Hwy,1955.575694
01057,Alabama,Fayette County,Ln,9091.477094
01057,Alabama,Fayette County,Loop,32651.74068
01057,Alabama,Fayette County,Pike,365.1223183
01057,Alabama,Fayette County,Pl,592.9178504
01057,Alabama,Fayette County,Rd,751632.5134
01057,Alabama,Fayette County,St,73841.23853
01057,Alabama,Fayette County,State Rte,244584.1788
01057,Alabama,Fayette County,Ter,551.8509937
01057,Alabama,Fayette County,Trce,9485.486721
01057,Alabama,Fayette County,Trl,179.1639803
01057,Alabama,Fayette County,US Hwy,55998.32199
01057,Alabama,Fayette County,Way,4107.596012
01057,Alabama,Fayette County,Xing,7698.956112
01059,Alabama,Franklin County,NA,493117.8832
01059,Alabama,Franklin County,Ave,93349.43148
01059,Alabama,Franklin County,Blvd,5374.144129
01059,Alabama,Franklin County,Brg,94.5416612
01059,Alabama,Franklin County,Cir,13137.78706
01059,Alabama,Franklin County,Co Hwy,2198.471735
01059,Alabama,Franklin County,Co Rd,946129.9025
01059,Alabama,Franklin County,Crst,196.7866072
01059,Alabama,Franklin County,Ct,2284.435605
01059,Alabama,Franklin County,Dr,83937.37197
01059,Alabama,Franklin County,Driveway,108.8217408
01059,Alabama,Franklin County,Ests,591.1280774
01059,Alabama,Franklin County,Hwy,104542.9445
01059,Alabama,Franklin County,Ln,43925.32059
01059,Alabama,Franklin County,Lndg,45.88106928
01059,Alabama,Franklin County,Loop,12437.9568
01059,Alabama,Franklin County,Pl,2038.118339
01059,Alabama,Franklin County,Plz,1293.826338
01059,Alabama,Franklin County,Rd,643039.3633
01059,Alabama,Franklin County,St,152448.9548
01059,Alabama,Franklin County,State Rte,391283.4621
01059,Alabama,Franklin County,Trce,856.2646366
01059,Alabama,Franklin County,Trl,6047.416661
01059,Alabama,Franklin County,US Hwy,32774.25846
01059,Alabama,Franklin County,Xing,455.3799625
01061,Alabama,Geneva County,NA,361289.174
01061,Alabama,Geneva County,Ave,83991.48901
01061,Alabama,Geneva County,Cir,16474.85521
01061,Alabama,Geneva County,Co Rd,665160.1232
01061,Alabama,Geneva County,Ct,1953.040021
01061,Alabama,Geneva County,Cutoff,354.2118228
01061,Alabama,Geneva County,Dr,25277.91234
01061,Alabama,Geneva County,Hwy,34232.88612
01061,Alabama,Geneva County,Ln,23980.35323
01061,Alabama,Geneva County,Loop,3378.702491
01061,Alabama,Geneva County,Pl,1097.258893
01061,Alabama,Geneva County,Rd,1110693.51
01061,Alabama,Geneva County,St,232765.5147
01061,Alabama,Geneva County,State Hwy,24458.98946
01061,Alabama,Geneva County,State Rte,252159.9789
01061,Alabama,Geneva County,Trl,4564.194722
01061,Alabama,Geneva County,Way,3037.599917
01063,Alabama,Greene County,NA,800667.6854
01063,Alabama,Greene County,Ave,30659.82874
01063,Alabama,Greene County,Blvd,385.8487391
01063,Alabama,Greene County,Brg,507.8100283
01063,Alabama,Greene County,Cir,10400.36612
01063,Alabama,Greene County,Co Hwy,292.0895217
01063,Alabama,Greene County,Co Rd,611594.9545
01063,Alabama,Greene County,Ct,1529.895499
01063,Alabama,Greene County,Dr,34627.85185
01063,Alabama,Greene County,Ests,1343.063595
01063,Alabama,Greene County,Hts,1961.441414
01063,Alabama,Greene County,Hwy,65593.09011
01063,Alabama,Greene County,I-,181479.846
01063,Alabama,Greene County,Ln,55872.30315
01063,Alabama,Greene County,Loop,2305.241842
01063,Alabama,Greene County,Pl,211.0974903
01063,Alabama,Greene County,Rd,261777.1937
01063,Alabama,Greene County,St,60748.26409
01063,Alabama,Greene County,State Rte,151332.017
01063,Alabama,Greene County,US Hwy,111413.835
01063,Alabama,Greene County,Way,4531.657224
01063,Alabama,Greene County,Xing,145.9949777
01065,Alabama,Hale County,NA,511745.7386
01065,Alabama,Hale County,Aly,67.35166046
01065,Alabama,Hale County,Ave,13705.81863
01065,Alabama,Hale County,Blvd,953.8142459
01065,Alabama,Hale County,Byp,1220.480513
01065,Alabama,Hale County,Cir,12157.24836
01065,Alabama,Hale County,Co Rd,497256.2582
01065,Alabama,Hale County,Ct,438.3467532
01065,Alabama,Hale County,Dr,51316.12388
01065,Alabama,Hale County,Hwy,1138.787341
01065,Alabama,Hale County,Ln,46681.86839
01065,Alabama,Hale County,Loop,1235.246784
01065,Alabama,Hale County,Pkwy,3829.16113
01065,Alabama,Hale County,Pl,1584.497873
01065,Alabama,Hale County,Pt,76.38269882
01065,Alabama,Hale County,Rd,454560.1459
01065,Alabama,Hale County,St,66086.12209
01065,Alabama,Hale County,State Rte,232897.3947
01065,Alabama,Hale County,Ter,735.6738571
01065,Alabama,Hale County,Trce,1660.58688
01065,Alabama,Hale County,US Hwy,17505.27111
01065,Alabama,Hale County,Way,1467.877455
01067,Alabama,Henry County,NA,1228049.601
01067,Alabama,Henry County,Aly,137.2642031
01067,Alabama,Henry County,Ave,712.2123758
01067,Alabama,Henry County,Blvd,1184.508981
01067,Alabama,Henry County,Cir,4544.426827
01067,Alabama,Henry County,Co Rd,923300.1367
01067,Alabama,Henry County,Ct,2411.59602
01067,Alabama,Henry County,Cutoff,2420.199218
01067,Alabama,Henry County,Dr,82722.80189
01067,Alabama,Henry County,Hwy,31942.71853
01067,Alabama,Henry County,Ln,10476.50598
01067,Alabama,Henry County,Loop,1125.564961
01067,Alabama,Henry County,Pl,1698.503047
01067,Alabama,Henry County,Plz,76.0324127
01067,Alabama,Henry County,Rd,107322.8125
01067,Alabama,Henry County,St,79740.58192
01067,Alabama,Henry County,State Hwy,9140.777753
01067,Alabama,Henry County,State Rte,265189.5459
01067,Alabama,Henry County,Ter,723.3641532
01067,Alabama,Henry County,Trce,355.0055016
01067,Alabama,Henry County,Trl,3901.996099
01067,Alabama,Henry County,US Hwy,89391.39695
01067,Alabama,Henry County,Way,532.3277896
01069,Alabama,Houston County,NA,421626.5796
01069,Alabama,Houston County,Aly,2109.348096
01069,Alabama,Houston County,Ave,113296.237
01069,Alabama,Houston County,Blvd,6593.607452
01069,Alabama,Houston County,Cir,75386.8179
01069,Alabama,Houston County,Co Hwy,21860.64086
01069,Alabama,Houston County,Co Rd,363813.4708
01069,Alabama,Houston County,Ct,46762.60353
01069,Alabama,Houston County,Dr,280992.1394
01069,Alabama,Houston County,Ests,1190.938991
01069,Alabama,Houston County,Hwy,43821.27041
01069,Alabama,Houston County,Ln,78116.48643
01069,Alabama,Houston County,Loop,7899.998974
01069,Alabama,Houston County,Path,506.7038779
01069,Alabama,Houston County,Pkwy,15333.12487
01069,Alabama,Houston County,Pl,7895.838938
01069,Alabama,Houston County,Pt,121.7685143
01069,Alabama,Houston County,Rd,1487943.765
01069,Alabama,Houston County,St,369868.9504
01069,Alabama,Houston County,State Hwy,63603.34002
01069,Alabama,Houston County,State Rte,353597.1481
01069,Alabama,Houston County,Ter,2242.452556
01069,Alabama,Houston County,Trce,2264.46297
01069,Alabama,Houston County,Trl,10400.90463
01069,Alabama,Houston County,US Hwy,229836.0103
01069,Alabama,Houston County,Way,24199.85695
01071,Alabama,Jackson County,NA,969381.0047
01071,Alabama,Jackson County,Ave,58156.73554
01071,Alabama,Jackson County,Blvd,9836.797982
01071,Alabama,Jackson County,Cir,24466.44074
01071,Alabama,Jackson County,Co Rd,1707468.154
01071,Alabama,Jackson County,Ct,595.846749
01071,Alabama,Jackson County,Dr,152723.2281
01071,Alabama,Jackson County,Hwy,93970.49506
01071,Alabama,Jackson County,Ln,35043.39542
01071,Alabama,Jackson County,Lndg,5456.2238
01071,Alabama,Jackson County,Loop,2113.611553
01071,Alabama,Jackson County,Pike,6054.028434
01071,Alabama,Jackson County,Pkwy,169166.4613
01071,Alabama,Jackson County,Pl,731.7770483
01071,Alabama,Jackson County,Pt,4392.599451
01071,Alabama,Jackson County,Rd,233080.3897
01071,Alabama,Jackson County,Row,1444.278217
01071,Alabama,Jackson County,Sq,141.6624496
01071,Alabama,Jackson County,St,204329.6962
01071,Alabama,Jackson County,State Hwy,383.1299959
01071,Alabama,Jackson County,State Rte,523711.4516
01071,Alabama,Jackson County,Ter,106.1304834
01071,Alabama,Jackson County,Trce,138.1348359
01071,Alabama,Jackson County,Trl,872.8722842
01071,Alabama,Jackson County,US Hwy,169166.4613
01071,Alabama,Jackson County,Way,2263.961793
01073,Alabama,Jefferson County,NA,1194787.093
01073,Alabama,Jefferson County,Aly,376630.8591
01073,Alabama,Jefferson County,Ave,1406605.573
01073,Alabama,Jefferson County,Blvd,153984.1111
01073,Alabama,Jefferson County,Brg,165.1567136
01073,Alabama,Jefferson County,Carr,74.56984396
01073,Alabama,Jefferson County,Cir,408161.7204
01073,Alabama,Jefferson County,Co Hwy,102893.9953
01073,Alabama,Jefferson County,Co Rd,741656.7415
01073,Alabama,Jefferson County,Cres,2245.003409
01073,Alabama,Jefferson County,Crst,3102.541294
01073,Alabama,Jefferson County,Ct,207062.6456
01073,Alabama,Jefferson County,Cutoff,2948.362178
01073,Alabama,Jefferson County,Dr,1504977.17
01073,Alabama,Jefferson County,Ests,2848.282598
01073,Alabama,Jefferson County,Expy,10881.54528
01073,Alabama,Jefferson County,Hts,252.1820535
01073,Alabama,Jefferson County,Hwy,262547.2238
01073,Alabama,Jefferson County,I-,562896.4307
01073,Alabama,Jefferson County,Ln,588948.127
01073,Alabama,Jefferson County,Lndg,303.0597277
01073,Alabama,Jefferson County,Logging Rd,222.3082949
01073,Alabama,Jefferson County,Loop,39889.59455
01073,Alabama,Jefferson County,Pass,2386.947524
01073,Alabama,Jefferson County,Path,1392.87936
01073,Alabama,Jefferson County,Pike,275.2015631
01073,Alabama,Jefferson County,Pkwy,272502.4437
01073,Alabama,Jefferson County,Pl,209089.5446
01073,Alabama,Jefferson County,Plz,4836.351505
01073,Alabama,Jefferson County,Pointe,439.9594133
01073,Alabama,Jefferson County,Pt,2505.012735
01073,Alabama,Jefferson County,Rd,3198624.697
01073,Alabama,Jefferson County,Row,236.9719674
01073,Alabama,Jefferson County,RR,412.9125581
01073,Alabama,Jefferson County,Rte,9791.34626
01073,Alabama,Jefferson County,Rue,1259.799926
01073,Alabama,Jefferson County,Sq,2850.448507
01073,Alabama,Jefferson County,St,1306611.624
01073,Alabama,Jefferson County,State Hwy,2265.233951
01073,Alabama,Jefferson County,State Rte,609572.0937
01073,Alabama,Jefferson County,Svc Rd,161.4792537
01073,Alabama,Jefferson County,Ter,66216.28847
01073,Alabama,Jefferson County,Trce,29568.86582
01073,Alabama,Jefferson County,Trl,81083.48532
01073,Alabama,Jefferson County,US Hwy,337453.2915
01073,Alabama,Jefferson County,Viaduct,280.4644363
01073,Alabama,Jefferson County,Vis,172.4677007
01073,Alabama,Jefferson County,Vw,38.75301201
01073,Alabama,Jefferson County,Walk,1157.390137
01073,Alabama,Jefferson County,Way,147234.8405
01073,Alabama,Jefferson County,Xing,4733.212023
01075,Alabama,Lamar County,NA,510021.8396
01075,Alabama,Lamar County,Aly,1008.524639
01075,Alabama,Lamar County,Ave,10660.55116
01075,Alabama,Lamar County,Cir,40616.13472
01075,Alabama,Lamar County,Co Hwy,52.16821691
01075,Alabama,Lamar County,Co Rd,463689.0502
01075,Alabama,Lamar County,Ct,5335.724092
01075,Alabama,Lamar County,Dr,63776.56965
01075,Alabama,Lamar County,Hwy,12083.05578
01075,Alabama,Lamar County,Ln,57484.62945
01075,Alabama,Lamar County,Loop,14141.63743
01075,Alabama,Lamar County,Pass,1046.655301
01075,Alabama,Lamar County,Pl,3870.360982
01075,Alabama,Lamar County,Rd,1176337.522
01075,Alabama,Lamar County,Rue,260.1158084
01075,Alabama,Lamar County,St,79941.6182
01075,Alabama,Lamar County,State Rte,168402.7484
01075,Alabama,Lamar County,US Hwy,27581.70206
01075,Alabama,Lamar County,Xing,5873.515228
